,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
316,600835,上海机电,5.2,8.25,28.7358,145.3601,0.3241,1759.8729,3.9249
317,600123,兰花科创,5.2,17.95,34.0742,34.5028,0.1,192.1823,0.557
318,000862,银星能源,5.19,30.36,43.8863,23.8792,0.1257,78.6403,0.4141
319,600232,金鹰股份,5.18,7.9,12.8594,20.4647,0.1215,258.8222,1.5374
320,000551,创元科技,5.17,23.7,21.2785,25.6403,0.106,108.1471,0.4473
321,000797,中国武夷,5.15,16.05,24.7478,57.6871,0.1604,359.225,0.9994
322,600816,安信信托,5.15,41.21,52.0706,44.8699,0.1284,108.8727,0.3116
323,000887,中鼎股份,5.14,5.23,16.8638,28.5387,0.1019,544.775,1.9456
324,600820,隧道股份,5.13,5.8,13.8617,63.8252,0.1697,1099.7292,2.9242
325,000631,顺发恒业,5.11,31.62,49.5815,36.1262,0.2491,114.2512,0.7878
326,000065,北方国际,5.1,4.8,13.6628,7.1104,0.0888,148.102,1.8512
327,000413,东旭光电,5.09,137.17,45.8203,23.281,0.0607,16.9722,0.0443
328,600107,美尔雅,5.08,28.06,23.0912,46.3883,0.1288,165.2791,0.4591
329,600834,申通地铁,5.08,48.85,58.0395,25.3838,0.1072,51.9562,0.2195
330,000800,一汽轿车,5.08,13.7,25.491999999999997,259.1616,0.1592,1890.4573,1.1615
331,600883,博闻科技,5.07,21.28,48.2783,7.1918,0.0705,33.791,0.3312
332,600713,南京医药,5.07,3.66,17.3891,23.2148,0.1195,632.5788,3.2563
333,600291,西水股份,5.05,11.49,47.3435,8.4012,0.084,73.0937,0.7309
334,000937,冀中能源,5.05,18.08,45.4496,74.5254,0.1753,412.0844,0.9696
335,600881,亚泰集团,5.03,13.65,35.308,62.2149,0.1514,455.7062,1.1094
336,600393,粤泰股份,5.03,13.88,47.8325,17.4767,0.1747,125.8385,1.2583
337,600686,金龙汽车,5.02,5.05,23.3875,15.3794,0.1015,304.2893,2.0082
338,000629,*ST钒钛,5.02,5.03,19.922,207.9355,0.2032,4133.6315,4.0395
339,600209,罗顿发展,5.02,21.57,34.1711,25.6586,0.1088,118.9403,0.5045
340,600749,西藏旅游,5.02,30.19,65.2081,5.5179,0.0689,18.2758,0.2284
341,000511,*ST烯碳,5.0,22.85,63.5987,9.306000000000001,0.0716,40.7157,0.3134
342,000548,湖南投资,5.0,40.46,65.5142,24.5635,0.0845,60.6992,0.2088
343,600811,东方集团,5.0,16.24,36.7462,80.0385,0.1879,492.6928,1.1572
344,600797,浙大网新,4.98,9.22,23.4126,27.0711,0.113,293.6116,1.2259
345,000936,华西股份,4.97,15.8,26.7569,23.0204,0.1644,145.6277,1.0401
346,000090,天健集团,4.97,7.61,17.1795,47.7397,0.2138,627.1754,2.8091
347,000807,云铝股份,4.96,5.46,14.0482,38.8077,0.1251,709.8085,2.2897
348,600764,中电广通,4.96,8.14,14.5494,20.8111,0.1136,255.3872,1.3941
349,000531,穗恒运A,4.94,11.65,25.066,28.6008,0.1073,245.4997,0.9211
350,600008,首创股份,4.91,250.61,74.9387,196.4227,0.1785,78.3756,0.0712
351,000046,泛海控股,4.88,19.64,40.7789,27.6243,0.1348,140.648,0.6864
352,600731,湖南海利,4.87,10.45,26.7415,15.2814,0.1085,146.1299,1.0384
353,000961,中南建设,4.83,5.84,12.9389,34.1559,0.1262,584.0057,2.1587
354,000899,赣能股份,4.81,22.38,34.5563,51.4431,0.1037,229.7596,0.4632
355,600668,尖峰集团,4.81,5.44,20.4494,24.1861,0.0804,444.5327,1.4795
356,000966,长源电力,4.8,14.02,29.0571,40.3662,0.1308,287.8108,0.9329999999999999
357,600189,吉林森工,4.78,18.56,35.1975,44.8807,0.1574,241.6986,0.848
358,000062,深圳华强,4.78,17.04,17.6673,53.9455,0.1995,316.4065,1.1701
359,600704,物产中大,4.78,1.31,6.9624,39.2567,0.1526,2976.8618,11.5761
360,600197,伊力特,4.77,21.22,52.4618,33.3803,0.1513,157.3008,0.7133
361,000935,四川双马,4.77,10.76,31.4249,22.8571,0.1288,212.2499,1.1961
362,000906,浙商中拓,4.74,4.66,9.1259,16.3401,0.1307,350.2586,2.802
363,000750,国海证券,4.74,20.03,68.4037,32.4185,0.3014,161.8099,1.5048
364,000045,深纺织A,4.7,9.93,31.7195,13.0263,0.0797,131.0671,0.802
365,600674,川投能源,4.7,9.79,19.0643,20.5822,0.0852,210.2129,0.8708
366,000737,南风化工,4.69,3.72,19.6461,45.619,0.1127,1224.7775,3.0260000000000002
367,000912,泸天化,4.68,8.29,25.9079,66.6502,0.1481,803.9592,1.7865
368,600651,飞乐音响,4.68,9.56,14.9256,8.1297,0.055,85.0093,0.5757
369,000756,新华制药,4.65,7.85,28.5202,43.4552,0.1016,553.2116,1.2946
370,000930,中粮生化,4.65,7.44,26.0279,24.7156,0.1681,332.0727,2.2593
371,000759,中百集团,4.63,4.49,16.1989,24.8321,0.1413,552.2281,3.1435
372,600101,明星电力,4.62,25.15,48.9302,28.1572,0.1922,111.9138,0.7642
373,000731,四川美丰,4.61,18.01,33.8957,28.5871,0.1285,158.6939,0.7137
374,600148,长春一东,4.6,11.95,33.5245,9.4256,0.0699,78.8658,0.5855
375,600846,同济科技,4.59,4.72,15.4284,16.7778,0.0686,355.0361,1.4532
376,600301,ST南化,4.59,7.2,21.8801,16.9844,0.1512,235.718,2.0997
377,600857,宁波中百,4.58,5.0,10.4298,15.5178,0.0806,310.2436,1.6133
378,000949,新乡化纤,4.58,12.76,23.2675,42.6182,0.1737,333.8843,1.3612
379,000752,西藏发展,4.55,28.19,46.1084,14.5392,0.0826,51.5603,0.2932
380,600827,百联股份,4.54,6.01,17.7144,24.3508,0.0996,404.6779,1.6565
381,000957,中通客车,4.54,15.43,18.6625,19.672,0.0824,127.4576,0.5344
382,600187,国中水务,4.53,12.21,25.5279,25.1468,0.1257,205.8123,1.0290000000000001
383,000692,惠天热电,4.52,10.85,23.7839,38.2085,0.1631,352.0379,1.5031
384,000809,*ST新城,4.5,9.92,20.0041,10.8833,0.0949,109.6016,0.9566
385,600195,中牧股份,4.49,5.4,14.2726,37.1108,0.0951,686.5914,1.7604
386,000596,古井贡酒,4.49,10.9,47.601000000000006,49.0297,0.2086,449.7466,1.9138
387,000861,海印股份,4.49,11.39,20.5662,7.0467,0.1084,61.8606,0.9517
388,600649,城投控股,4.48,49.51,62.9003,206.4924,0.1205,417.0393,0.2434
389,600862,中航高科,4.48,22.7,29.0415,40.1414,0.20199999999999999,176.8158,0.8898
390,600212,江泉实业,4.47,8.1,16.2262,36.0226,0.1644,444.5533,2.0297
391,000620,新华联,4.46,56.14,78.6819,37.3566,0.1198,66.5324,0.2135
392,000999,华润三九,4.45,12.53,43.3318,120.1567,0.1595,958.2914,1.2726
393,000690,宝新能源,4.44,17.38,40.3339,15.0062,0.1395,86.3098,0.8028
394,000725,京东方A,4.43,5.01,11.5107,49.7991,0.1017,993.2152,2.0288
395,600090,同济堂,4.43,17.24,30.5802,19.3082,0.1343,111.9597,0.779
396,600896,览海投资,4.42,21.02,23.5041,34.5729,0.1089,164.4283,0.5182
397,000776,广发证券,4.4,30.69,58.4261,18.4396,0.1001,60.0743,0.3262
398,600824,益民集团,4.39,7.56,28.8545,21.5639,0.1269,284.996,1.6775
399,600106,重庆路桥,4.39,63.86,66.0811,37.3404,0.1204,58.47,0.1886
400,000012,南玻A,4.38,17.22,39.6931,80.2339,0.1185,465.7085,0.6879
401,600798,宁波海运,4.36,26.18,35.7904,33.7443,0.0659,128.8621,0.2517
402,600616,金枫酒业,4.36,2.99,12.0157,8.0459,0.0738,268.8726,2.4685
403,600266,北京城建,4.36,2.24,14.0859,70.185,0.1754,3130.5977,7.8264
404,600111,北方稀土,4.35,23.26,32.9181,43.3583,0.1074,186.3716,0.4616
405,000672,上峰水泥,4.35,9.05,19.2614,5.1077,0.0785,56.3781,0.8673
406,600719,大连热电,4.34,18.38,39.6833,29.4215,0.1454,160.0003,0.7909
407,000050,深天马A,4.33,9.76,21.8705,15.2156,0.1308,155.8478,1.3403
408,600784,鲁银投资,4.33,32.43,21.6286,23.0463,0.1123,71.0468,0.3462
409,600871,石化油服,4.33,8.68,20.9504,377.525,0.0943,4346.542,1.0866
410,600701,工大高新,4.33,5.54,12.8834,33.6786,0.1039,607.4117,1.8742
411,600200,江苏吴中,4.31,11.14,22.8119,17.8844,0.1338,160.5073,1.2014
412,600238,海南椰岛,4.3,21.81,59.3073,16.143,0.0972,73.9868,0.4457
413,000408,*ST金源,4.26,5.82,27.1273,12.9992,0.1252,223.0634,2.1484
414,000650,仁和药业,4.26,9.9,20.8367,11.6392,0.1132,117.5609,1.1442
415,000821,京山轻机,4.25,13.87,25.6182,34.3761,0.1113,247.7157,0.8021
416,000635,英力特,4.24,13.36,20.4004,14.5942,0.145,109.1866,1.0853
417,600259,广晟有色,4.23,6.93,16.0104,24.3461,0.114,350.8303,1.6440000000000001
418,600108,亚盛集团,4.23,14.04,27.2703,46.18899999999999,0.15,328.8268,1.0683
419,000881,中广核技,4.22,6.32,17.7843,18.2694,0.1914,288.8634,3.0269
420,600754,锦江股份,4.22,14.73,51.0303,51.339,0.0927,348.3199,0.6295
421,600826,兰生股份,4.21,3.85,11.6793,32.0204,0.1141,829.6859,2.9586
422,000830,鲁西化工,4.2,6.15,16.2078,29.5063,0.1475,479.4125,2.397
423,600218,全柴动力,4.19,12.95,19.8538,27.6527,0.1063,213.4832,0.821
424,000719,大地传媒,4.19,5.12,16.8407,6.9202,0.0947,134.9193,1.8475
425,600500,中化国际,4.19,2.66,5.8756,61.4688,0.1649,2304.5679,6.1842
426,600828,茂业商业,4.18,2.62,12.1695,18.5534,0.1095,706.6602,4.1742
427,000780,*ST平能,4.14,8.48,14.7444,38.6407,0.1364,455.226,1.607
428,000533,万家乐,4.14,11.04,35.9906,57.4617,0.0998,520.477,0.9041
429,000665,湖北广电,4.14,6.59,21.4418,11.9524,0.0923,181.1525,1.3996
430,000790,泰合健康,4.13,14.26,44.3298,9.5295,0.1203,66.8264,0.8437
431,600300,维维股份,4.13,10.15,15.169,53.5047,0.1621,526.656,1.5959
432,000970,中科三环,4.13,8.76,29.8899,14.5066,0.1667,165.5414,1.9027
433,600865,百大集团,4.12,6.02,18.38,27.8645,0.1033,462.2643,1.7139
434,000563,陕国投A,4.12,13.98,37.8135,21.3449,0.0679,152.6248,0.4857
435,000592,平潭发展,4.12,6.63,31.3895,6.471,0.0219,97.5715,0.3314
436,000967,盈峰环境,4.11,23.79,45.3654,17.570999999999998,0.1284,73.8553,0.5399
437,600757,长江传媒,4.1,4.69,11.1955,30.1163,0.1081,642.0968,2.305
438,600814,杭州解百,4.1,4.12,12.9118,16.9779,0.0715,411.2123,1.7323
439,600272,开开实业,4.1,7.6,19.483,18.2055,0.0919,239.2705,1.2084
440,000822,山东海化,4.1,8.95,23.4345,48.0163,0.1143,535.9473,1.276
441,000669,金鸿能源,4.09,15.2,26.2773,2.6831,0.0435,17.6506,0.2862
442,600295,鄂尔多斯,4.09,12.21,40.7442,64.6694,0.1483,529.6131,1.2147
443,600312,平高电气,4.08,3.72,26.8703,6.7223,0.0544,180.4336,1.4609999999999999
444,000898,鞍钢股份,4.08,5.35,11.0455,231.618,0.0923,4326.805,1.7245
445,000591,太阳能,4.07,3.47,17.1992,9.9492,0.0996,286.2121,2.8659
446,000981,银亿股份,4.07,6.83,11.8674,27.3559,0.1699,400.1978,2.4857
447,000705,浙江震元,4.07,3.55,20.4303,8.5256,0.0857,240.0619,2.4138
448,000729,燕京啤酒,4.06,16.91,45.1747,140.2561,0.253,829.1164,1.4959
449,000931,中关村,4.06,9.53,25.9604,68.9184,0.1021,722.7225,1.0709
450,600606,绿地控股,4.06,11.27,38.8962,8.6853,0.0527,77.0468,0.4675
451,600863,内蒙华电,4.05,20.84,25.2364,136.2517,0.1441,653.6808,0.6917
452,000002,万科A,4.04,7.99,26.3509,114.5867,0.1816,1433.7558,2.2722
453,600117,西宁特钢,4.04,8.02,12.2985,55.5214,0.102,691.9345,1.2719
454,000717,韶钢松山,4.04,5.36,10.2434,83.5896,0.2009,1559.1881,3.748
455,600850,华东电脑,4.03,1.03,5.7358,6.0706,0.0562,586.2129,5.4278
456,600819,耀皮玻璃,4.02,16.91,40.4336,65.4422,0.1342,386.7827,0.7934
457,000779,三毛派神,4.0,18.42,33.1502,22.825,0.1408,123.8511,0.764
458,000417,合肥百货,4.0,4.26,13.3873,17.5327,0.2325,410.8732,5.4489
459,000568,泸州老窖,4.0,10.25,63.0839,48.1159,-0.3615,469.2201,0.9596
460,600624,复旦复华,3.96,13.03,22.6388,20.3585,0.1004,156.20600000000002,0.7707
461,000932,*ST华菱,3.95,4.26,10.2137,127.1249,0.1015,2983.6991,2.3825
462,000960,锡业股份,3.94,7.6,16.2133,45.2238,0.1263,594.7649,1.6618
463,000590,启迪古汉,3.94,11.04,54.2606,14.2331,0.0701,128.9169,0.6349
464,600778,友好集团,3.93,3.79,16.448,19.1057,0.0744,503.5877,1.9622
465,000429,粤高速A,3.93,81.72,71.7666,100.3933,0.1313,122.8399,0.1607
466,600051,宁波联合,3.92,2.59,8.7214,32.8604,0.1086,1268.7086,4.1954
467,600856,中天能源,3.91,8.73,18.0276,14.3554,0.0785,164.3723,0.8994
468,600260,凯乐科技,3.91,20.02,36.7159,30.2938,0.1722,151.3046,0.8602
469,000609,绵石投资,3.89,18.66,30.521,16.0259,0.1236,85.8708,0.6625
470,600744,华银电力,3.88,26.32,24.8716,104.9768,0.1627,398.7927,0.6181
471,000597,东北制药,3.88,6.26,28.5168,35.2106,0.1158,562.1295,1.8502
472,600079,人福医药,3.85,12.28,42.2354,10.334000000000001,0.1558,84.1114,1.2686
473,000426,兴业矿业,3.84,30.39,39.0305,26.9575,0.1461,88.6822,0.4807
474,600192,长城电工,3.83,11.74,38.1402,34.3703,0.1165,292.5696,0.9917
475,600756,浪潮软件,3.82,29.29,68.8728,9.2597,0.084,31.609,0.2869
476,000908,景峰医药,3.82,24.93,34.759,18.0508,0.0644,72.3944,0.2585
477,000823,超声电子,3.81,12.39,30.6275,34.2079,0.0952,276.0275,0.7684
478,600217,中再资环,3.8,12.65,42.6968,24.1894,0.1171,191.13299999999998,0.9255
479,000593,大通燃气,3.8,8.6,13.3683,11.243,0.1299,130.6182,1.5099
480,600619,海立股份,3.77,3.42,24.798000000000002,37.3995,0.0885,1093.508,2.5876
481,000758,中色股份,3.75,33.04,54.292,31.9375,0.0891,96.6404,0.2696
482,000718,苏宁环球,3.75,6.75,19.8648,40.573,0.115,600.3259,1.7027
483,000916,华北高速,3.74,63.16,68.7137,97.4048,0.0893,154.2168,0.1414
484,600359,新农开发,3.73,10.64,27.0885,27.6825,0.0941,260.138,0.8848
485,600889,南京化纤,3.73,12.06,28.1469,16.486,0.102,136.6887,0.8461
486,000848,承德露露,3.72,6.59,27.5286,26.4174,0.1143,400.37199999999996,1.7332
487,001896,豫能控股,3.71,18.79,39.1624,34.5134,0.0802,183.6501,0.42700000000000005
488,600060,海信电器,3.7,3.04,9.5904,50.8271,0.1226,1667.4347,4.0228
489,600063,皖维高新,3.69,14.43,27.5158,23.6841,0.0936,164.1287,0.6489
490,000632,三木集团,3.67,4.25,12.8514,19.5051,0.1194,458.3869,2.8079
491,000670,盈方微,3.65,4.04,11.0353,28.6095,0.1215,707.5102,3.0048
492,600702,沱牌舍得,3.65,10.06,31.6999,44.2991,0.1485,440.28,1.4761
493,000711,京蓝科技,3.64,54.96,74.01100000000001,8.9008,0.0829,16.1947,0.1509
494,600235,民丰特纸,3.64,12.67,23.8235,19.6755,0.1111,155.2106,0.8768
495,600746,江苏索普,3.64,10.19,19.449,12.06,0.0708,118.2582,0.6946
496,000812,陕西金叶,3.64,14.22,31.5637,13.4935,0.0851,94.8424,0.5987
497,000022,深赤湾A,3.62,18.22,44.2249,39.455999999999996,0.1034,216.4956,0.5674
498,600227,赤天化,3.62,8.81,15.5784,25.502,0.15,289.1467,1.7008
499,000703,恒逸石化,3.62,8.16,33.5057,9.2905,0.0871,113.7584,1.0671
500,000796,凯撒旅游,3.61,3.87,10.3031,15.4412,0.1324,398.0758,3.4139
501,600170,上海建工,3.61,2.3,8.4708,71.7221,0.1335,3118.0753,5.8064
502,000733,振华科技,3.58,12.82,27.1293,42.6905,0.1363,332.894,1.0631
503,000900,现代投资,3.57,38.11,64.4516,46.8589,0.1643,122.9441,0.4312
504,000420,吉林化纤,3.57,7.43,16.6217,33.4933,0.1011,450.5255,1.36
505,000789,万年青,3.57,17.52,36.1624,23.6801,0.0695,135.0901,0.3967
506,600068,葛洲坝,3.56,9.7,21.1442,104.7312,0.1681,1078.8522,1.7317
507,000055,方大集团,3.56,17.72,27.8495,36.5004,0.1231,205.97099999999998,0.6949
508,600132,重庆啤酒,3.56,13.59,46.0752,22.1256,0.1294,162.7082,0.9522
509,600054,黄山旅游,3.55,19.1,47.3015,25.2606,0.0833,132.2313,0.4365
510,600872,中炬高新,3.54,11.4,25.9194,45.1068,0.1002,395.6152,0.879
511,000698,沈阳化工,3.54,4.85,15.7483,48.0094,0.1136,987.9512,2.3388
512,000835,长城动漫,3.52,5.49,54.8734,5.0444,0.0934,91.7851,1.6997
513,600269,赣粤高速,3.51,70.64,79.6143,90.87799999999999,0.2574,128.6351,0.3644
514,000792,盐湖股份,3.51,25.28,47.5418,22.8066,0.1032,90.2098,0.4084
515,000948,南天信息,3.5,6.67,25.585,16.5813,0.1184,248.2551,1.7732
516,000023,深天地A,3.5,6.07,19.7104,9.3467,0.0673,153.8178,1.1085
517,600127,金健米业,3.49,7.75,20.8276,18.1214,0.071,233.5928,0.9159999999999999
518,000401,冀东水泥,3.49,16.18,41.9884,47.4677,0.0582,293.32,0.3601
519,000663,永安林业,3.49,9.78,26.7068,16.7576,0.1002,171.2134,1.0238
520,000627,天茂集团,3.49,12.2,30.8444,18.3633,0.0658,150.5114,0.5396
521,600733,S*ST前锋,3.48,9.38,59.5597,7.9848,0.0404,85.0418,0.4304
522,000598,兴蓉环境,3.48,21.81,29.0549,18.8167,0.1226,86.2708,0.5622
523,000520,长航凤凰,3.46,16.44,19.5123,44.7272,0.0861,272.0184,0.5239
524,600219,南山铝业,3.46,8.39,18.6353,40.1701,0.1563,478.4342,1.8616
525,600169,太原重工,3.45,10.52,20.0283,24.5315,0.0704,233.0353,0.6693
526,000671,阳光城,3.45,28.36,52.2733,5.7277,0.0601,20.194000000000003,0.2121
527,000973,佛塑科技,3.44,6.13,13.015,39.0205,0.1044,636.094,1.7032
528,000428,华天酒店,3.43,17.96,55.4649,16.7339,0.1053,93.1709,0.5867
529,000786,北新建材,3.42,12.22,18.1372,26.2772,0.1009,214.9544,0.8259
530,000016,深康佳A,3.4,3.33,17.3058,122.5252,0.2238,3673.7601,6.712999999999999
531,000606,神州易桥,3.38,17.44,29.8409,6.0188,0.0898,34.4918,0.5151
532,600190,锦州港,3.38,35.42,56.0676,46.5809,0.0738,131.4986,0.2083
533,600230,沧州大化,3.38,7.53,12.2454,22.0057,0.0848,292.2363,1.1268
534,000815,美利云,3.38,11.21,20.5213,12.6267,0.1107,112.5518,0.9872
535,600173,卧龙地产,3.37,10.13,26.2271,21.4436,0.0932,211.53,0.9196
536,600179,安通控股,3.36,5.94,17.4447,28.7647,0.0871,484.226,1.4673
537,000404,华意压缩,3.36,15.18,15.7621,16.0456,0.0676,105.6976,0.4455
538,600158,中体产业,3.35,24.86,64.4902,18.1266,0.1007,72.9122,0.405
539,600732,*ST新梅,3.34,7.3,20.2939,13.4139,0.0703,183.646,0.9626
540,000818,方大化工,3.33,8.53,17.2224,32.7824,0.0964,383.9001,1.1291
541,600861,北京城乡,3.31,8.95,18.8342,51.0574,0.1258,570.2118,1.4053
542,600059,古越龙山,3.31,15.06,40.7049,25.1059,0.1218,166.6049,0.8087
543,000530,大冷股份,3.31,8.79,17.4543,36.3163,0.1037,412.704,1.1791
544,600789,鲁抗医药,3.29,9.26,25.2026,37.4783,0.1027,404.5976,1.1092
545,600750,江中药业,3.29,9.37,48.4035,17.6931,0.121,188.7893,1.2919999999999998
546,000816,智慧农业,3.28,4.32,20.6172,39.7893,0.1299,920.4241,3.0059
547,600638,新黄浦,3.28,23.78,29.49,52.6982,0.1016,221.5726,0.4274
548,600760,中航黑豹,3.25,14.83,17.2458,26.7615,0.098,180.3943,0.6607
549,000753,漳州发展,3.23,27.68,48.4774,18.6911,0.0915,67.5075,0.3308
550,000407,胜利股份,3.23,4.27,13.947000000000001,17.8832,0.0746,417.8357,1.7439
551,600007,中国国贸,3.23,25.93,45.1985,66.38,0.0829,255.933,0.3199
552,000736,中房地产,3.22,11.71,47.0114,4.2718,0.0711,36.459,0.6076
553,600717,天津港,3.21,17.57,49.3137,44.0983,0.1202,250.9341,0.6845
554,000820,神雾节能,3.2,6.72,14.7404,15.1809,0.0718,225.5759,1.0669
555,000795,英洛华,3.2,17.73,30.9213,17.9923,0.0725,101.469,0.4091
556,000989,九芝堂,3.2,7.52,34.034,16.6061,0.1291,220.639,1.7154
557,600675,中华企业,3.19,40.98,15.3923,38.7786,0.1,94.6197,0.2441
558,000922,*ST佳电,3.17,16.51,35.6201,17.934,0.1021,108.5992,0.6186
559,600666,奥瑞德,3.17,5.35,31.6034,7.5442,0.0507,141.001,0.9476
560,000993,闽东电力,3.15,14.82,54.4872,10.248,0.0512,69.1492,0.3457
561,600735,新华锦,3.15,6.55,23.0018,6.4909,0.0741,99.0359,1.1309
562,000514,渝开发,3.14,25.87,49.1806,5.875,0.0499,22.7052,0.1931
563,000042,中洲控股,3.12,5.69,24.6371,36.2203,0.1512,635.6562,2.6545
564,000976,春晖股份,3.12,9.04,17.9597,37.3718,0.1597,413.324,1.7665
565,000963,华东医药,3.11,1.94,16.2786,15.1987,0.0799,780.6745,4.1088
566,000971,高升控股,3.11,11.64,36.0772,13.4177,0.0717,115.2021,0.616
567,600688,上海石化,3.09,4.29,17.708,414.30300000000005,0.0575,9639.324,1.3387
568,000666,经纬纺机,3.08,7.89,20.0805,65.6719,0.1087,831.6432,1.3773
569,000616,海航投资,3.08,17.86,87.0154,8.6682,0.1025,48.5247,0.5742
570,000032,深桑达A,3.07,1.91,8.7113,7.1836,0.0549,374.9639,2.8664
571,600655,豫园商城,3.07,2.83,15.3322,51.8687,0.1114,1831.8244,3.9365
572,000639,西王食品,3.04,7.55,49.3476,2.344,0.0321,31.0109,0.4255
573,600240,华业资本,3.03,20.46,38.0539,22.6061,0.1291,110.4647,0.6312
574,600216,浙江医药,3.02,2.96,23.9129,19.1459,0.0829,645.6816,2.7975
575,600229,城市传媒,3.02,6.89,23.1285,27.0039,0.0914,391.7471,1.3273
576,600870,厦华电子,3.02,1.43,8.8745,28.2127,0.08800000000000001,1971.4554,6.1547
577,600078,澄星股份,3.01,9.33,18.6598,19.2558,0.1069,206.1663,1.1449
578,600643,爱建集团,3.01,27.44,15.9919,61.5436,0.1469,224.2301,0.5354
579,000501,鄂武商A,3.01,3.35,17.0487,35.6126,0.0702,1060.555,2.0907
580,000977,浪潮信息,3.0,9.76,30.7492,22.3058,0.1037,228.3659,1.0621
581,000028,国药一致,3.0,20.5,34.1095,10.5805,0.066,51.6004,0.3223
582,600890,中房股份,2.99,9.34,14.0122,21.287,0.0741,227.7248,0.7937
583,000799,酒鬼酒,2.99,17.08,58.8158,39.5586,0.1305,231.5385,0.764
584,000923,河北宣工,2.96,7.78,20.8335,11.9354,0.0723,153.3768,0.9295
585,000301,东方市场,2.93,6.08,13.414000000000001,34.0287,0.0729,559.2535,1.1996
586,000897,津滨发展,2.92,12.83,21.4982,18.9283,0.0701,147.4809,0.5462
587,600694,大商股份,2.92,3.57,16.7825,23.5555,0.1041,658.0681,2.9097
588,000599,青岛双星,2.9,4.28,14.2586,13.023,0.0986,303.8408,2.3008
589,600223,鲁商置业,2.9,18.21,30.8753,48.0124,0.0895,263.6155,0.4915
590,600066,宇通客车,2.89,4.07,18.323,19.1297,0.168,469.8058,4.1275
591,000544,中原环保,2.89,3.25,26.4867,8.3889,0.0311,257.686,0.9563
592,000925,众合科技,2.87,11.37,34.2241,10.3102,0.1145,90.6174,1.0068
593,600136,当代明诚,2.87,13.1,63.4184,8.4927,0.0893,64.8254,0.6823
594,600777,新潮能源,2.87,8.95,24.8234,15.2607,0.0817,170.5076,0.9137
595,600780,通宝能源,2.86,11.67,37.201,13.4044,0.0621,114.8436,0.5324
596,000958,东方能源,2.86,9.58,27.9643,14.4248,0.0801,150.4473,0.8358
597,600156,华升股份,2.86,6.97,14.8458,28.1052,0.0679,403.2149,0.9753
598,600159,大龙地产,2.86,14.38,44.9021,17.7047,0.0851,123.0398,0.5915
599,000659,*ST中富,2.85,10.05,25.4898,34.6125,0.0913,344.1137,0.9084
600,600176,中国巨石,2.84,6.78,26.669,13.5666,0.0646,199.8306,0.9515
601,000019,深深宝A,2.84,23.36,18.477999999999998,8.4477,0.0506,36.1546,0.2168
602,600237,铜峰电子,2.83,13.54,33.0599,12.0568,0.1205,89.0015,0.89
603,000419,通程控股,2.83,5.13,25.991999999999997,16.0097,0.1002,311.5511,1.9514
604,000988,华工科技,2.81,34.56,50.5162,15.8781,0.138,45.9344,0.3994
605,600129,太极集团,2.81,4.57,42.7014,26.5522,0.1051,580.1705,2.2967
606,000911,南宁糖业,2.8,3.23,18.4785,14.9803,0.0668,463.4533,2.0689
607,000768,中航飞机,2.8,9.64,24.2358,33.6806,0.1016,349.2937,1.0536
608,000422,湖北宜化,2.79,7.65,16.959,17.0413,0.0911,222.7107,1.1912
609,000507,珠海港,2.79,39.64,44.4097,24.7569,0.0717,62.453,0.18100000000000002
610,600211,西藏药业,2.78,32.58,83.3896,11.1474,0.0909,34.2086,0.27899999999999997
611,000978,桂林旅游,2.77,16.87,41.1011,9.9596,0.0844,59.0121,0.5001
612,600058,五矿发展,2.77,0.9,6.0018,46.1262,0.1087,5124.9485,12.0846
613,000950,*ST建峰,2.75,5.71,17.166,11.6059,0.0748,202.9774,1.3095
614,600782,新钢股份,2.75,6.59,18.4411,6.9549,0.0575,105.5021,0.8736
615,000558,莱茵体育,2.75,13.29,39.7543,4.5182,0.0385,33.983000000000004,0.29
616,600838,上海九百,2.73,3.0,11.3178,12.7339,0.0537,424.2435,1.7905
617,600600,青岛啤酒,2.72,3.37,39.1654,62.8763,0.0698,1863.5393,2.0705
618,600697,欧亚集团,2.72,3.92,8.7274,11.6903,0.0952,297.6734,2.4252
619,600233,圆通速递,2.71,9.5,15.6654,10.905,0.0991,114.7646,1.0433
620,600053,九鼎投资,2.7,12.62,21.6459,17.1512,0.1256,135.86700000000002,0.9953
621,600070,浙江富润,2.7,6.93,16.0684,6.375,0.0841,91.8813,1.2132
622,000980,金马股份,2.7,8.55,23.4764,13.3605,0.08900000000000001,156.2351,1.0415
623,600738,兰州民百,2.7,2.97,17.6587,9.2774,0.0791,312.3701,2.6653
624,600105,永鼎股份,2.69,4.91,17.9922,17.4162,0.0697,354.2975,1.4194
625,000680,山推股份,2.69,3.25,18.6997,18.3151,0.0647,563.3737,1.9926
626,600130,波导股份,2.68,4.97,20.7923,21.4665,0.1341,431.3576,2.6959
627,600640,号百控股,2.66,14.16,25.4492,32.3875,0.0887,228.5845,0.6264
628,000673,当代东方,2.66,8.29,39.1033,7.2919,0.042,87.8616,0.5066
629,600613,神奇制药,2.65,44.88,33.0579,8.794,0.0594,19.5908,0.1324
630,600119,长江投资,2.65,3.69,14.7309,9.1684,0.0611,247.8675,1.6524
631,000837,秦川机床,2.64,7.58,23.8828,9.5298,0.0716,125.6868,0.9455
632,600239,云南城投,2.63,22.76,45.257,4.5642,0.0902,20.045,0.3964
